total_evidence_count,official_evidence_count,corroborated_evidence_count,self_declared_count,accepted_official_count,accepted_corroborated_count,disputed_count,rejected_count,biometric_match_present,government_record_present,verified_ngo_record_present,family_confirmation_present,verified_family_links_count,documents_verified_count,documents_rejected_count,external_confirmed_matches,weighted_evidence_sum,days_in_system,identity_score
4,2,1,1,2,1,0,2,1,0,1,1,1,1,0,0,2.75,191,42.7
0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.4,188,6.1
7,2,2,3,2,2,0,0,0,1,1,1,0,1,1,0,3.4000000000000004,244,71.4
2,2,0,0,2,0,0,0,1,0,1,0,2,2,0,0,3.3,254,67.1
8,2,3,3,2,3,0,0,1,0,1,1,1,1,0,0,3.85,210,88.5
5,1,2,2,0,2,1,0,0,1,0,1,1,0,0,1,2.3,208,46.1
1,0,1,0,0,1,0,0,0,0,0,1,0,1,1,1,1.4999999999999998,263,22.2
2,1,0,1,1,0,0,0,1,0,0,0,2,1,0,1,2.7500000000000004,168,61.6
5,1,2,2,1,2,0,0,0,1,0,0,0,1,0,0,1.65,335,49.3
6,2,2,2,2,1,0,0,1,0,1,1,1,1,0,0,3.65,194,84.9
6,2,1,3,1,0,1,0,1,0,1,1,1,2,0,1,4.1000000000000005,265,65.7
2,0,0,2,0,0,0,0,0,0,0,0,1,0,0,1,1.25,226,16.2
4,1,1,2,0,1,1,1,0,1,0,1,1,1,0,1,2.3000000000000003,341,25.5
7,1,2,4,1,2,0,0,0,1,0,1,1,1,0,2,4.05,194,79.9
3,0,2,1,0,2,0,2,0,0,0,0,1,1,0,0,0.25,166,11.1
3,1,2,0,1,2,0,1,0,1,0,1,1,0,0,0,1.65,333,35.8
6,2,2,2,1,1,1,1,1,0,1,1,2,0,0,1,3.2500000000000004,223,55.8
2,2,0,0,2,0,0,0,0,1,1,0,1,0,0,0,2.15,93,48.0
5,0,1,4,0,1,0,1,0,0,0,0,1,2,0,2,2.4499999999999997,342,43.8
1,1,0,0,1,0,0,0,0,1,0,0,2,2,0,0,2.4000000000000004,115,49.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,215,2.4
4,2,2,0,2,2,0,1,0,1,1,1,0,0,0,2,3.0,59,65.3
2,1,1,0,1,1,0,0,1,0,0,1,0,1,0,0,2.0,52,44.6
4,1,0,3,1,0,0,1,1,0,0,0,0,0,0,0,1.2000000000000002,305,17.4
5,2,2,1,2,2,0,2,0,1,1,1,0,0,1,0,1.9500000000000004,253,37.0
2,1,1,0,0,1,1,0,0,1,0,1,1,0,0,0,1.45,234,18.9
7,0,3,4,0,3,0,0,0,0,0,1,0,1,0,0,1.8499999999999999,173,48.8
7,2,1,4,2,1,0,0,1,1,0,1,0,0,0,0,3.3499999999999996,187,74.0
6,1,1,4,1,1,0,0,0,0,1,0,1,0,0,1,2.5,236,46.3
4,2,2,0,2,2,0,0,1,1,0,1,1,0,0,0,2.9499999999999997,146,73.6
2,1,1,0,1,1,0,1,0,0,1,1,0,0,0,0,1.1999999999999997,31,14.2
3,1,1,1,1,1,0,1,0,1,0,1,1,2,0,2,3.45,266,53.9
4,1,1,2,0,1,2,0,0,0,1,1,2,0,1,0,1.6499999999999995,215,6.6
4,1,1,2,1,0,0,0,0,0,1,0,2,0,0,0,2.05,262,41.9
5,1,1,3,1,1,0,0,0,0,1,1,2,1,0,0,3.3,335,46.7
8,2,2,4,2,1,0,0,0,1,1,1,1,0,0,1,4.1000000000000005,244,79.7
5,0,2,3,0,1,0,0,0,0,0,1,0,1,0,0,1.65,5,31.4
6,1,1,4,1,0,0,1,1,0,0,1,1,2,1,2,4.1000000000000005,160,68.2
3,0,0,3,0,0,0,0,0,0,0,0,2,2,0,1,2.55,132,42.6
4,1,0,3,1,0,0,2,1,0,0,0,2,2,0,0,2.3500000000000005,99,40.5
5,0,2,3,0,2,0,0,0,0,0,0,0,1,0,0,0.9500000000000001,59,28.3
4,1,1,2,1,1,0,0,0,1,0,1,2,0,0,2,3.7,77,65.8
6,1,2,3,1,2,0,0,0,0,1,1,0,1,0,0,2.5,128,51.0
6,1,1,4,0,0,1,0,0,0,1,0,0,0,0,0,1.0999999999999999,273,11.6
5,0,1,4,0,1,1,1,0,0,0,1,0,1,0,0,0.9499999999999998,109,0.0
3,0,1,2,0,1,1,0,0,0,0,0,1,2,0,1,1.4000000000000001,178,19.9
3,1,0,2,1,0,0,0,0,1,0,0,0,0,1,0,1.3,116,25.0
2,1,1,0,1,0,0,1,0,0,1,0,0,2,0,1,1.65,191,32.0
2,1,1,0,1,0,0,0,1,0,0,0,2,0,0,2,2.65,106,67.7
2,0,1,1,0,1,0,0,0,0,0,0,1,2,0,2,2.2,44,44.9
7,2,3,2,2,2,0,0,1,0,1,1,2,0,0,2,4.6000000000000005,267,100.0
2,0,1,1,0,1,2,0,0,0,0,1,0,1,0,1,0.5999999999999996,256,0.0
3,2,1,0,1,0,1,0,0,1,1,1,2,1,0,0,3.05,249,46.8
3,1,1,1,0,0,2,0,0,0,1,1,0,0,0,1,1.0999999999999996,18,2.4
6,2,2,2,2,2,0,0,1,0,1,1,2,1,0,0,4.05,338,89.7
3,1,2,0,1,2,0,1,0,0,1,1,0,0,0,1,1.65,175,30.5
4,0,2,2,0,2,1,0,0,0,0,1,0,0,1,1,0.9999999999999998,69,13.5
2,0,2,0,0,1,0,0,0,0,0,1,1,0,0,0,1.1,26,21.1
4,3,1,0,3,1,0,0,1,1,1,0,0,1,0,1,3.5000000000000004,265,86.0
4,1,1,2,1,0,0,1,0,0,1,1,0,0,0,2,2.4999999999999996,215,33.7
6,1,2,3,1,1,0,0,0,0,1,1,3,0,0,0,3.35,28,55.6
3,0,0,3,0,0,0,0,0,0,0,0,2,0,0,1,1.85,113,29.0
2,0,1,1,0,1,0,0,0,0,0,1,1,1,0,0,1.6500000000000001,93,26.1
5,0,2,3,0,2,0,0,0,0,0,1,0,2,0,1,2.45,288,48.5
4,1,2,1,1,2,0,0,0,1,0,1,0,1,0,0,2.1500000000000004,46,49.9
4,2,2,0,2,2,0,1,1,0,1,0,0,2,0,1,2.6,223,72.5
8,2,2,4,2,2,0,0,1,1,0,1,1,1,0,0,4.1,87,99.9
4,0,2,2,0,1,0,0,0,0,0,0,1,2,1,1,1.9500000000000002,56,45.4
2,0,2,0,0,2,0,0,0,0,0,1,2,0,0,2,2.4,78,45.5
2,1,1,0,1,1,0,0,0,0,1,0,0,0,0,1,1.3,253,35.8
2,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0.75,286,16.3
5,0,1,4,0,1,0,0,0,0,0,1,0,1,0,0,1.8499999999999999,160,30.0
7,2,2,3,2,1,0,0,1,1,0,1,0,1,0,1,3.95,240,91.7
8,2,2,4,2,1,0,0,0,1,1,0,0,1,0,0,2.9000000000000004,210,69.9
3,1,2,0,0,2,1,1,0,1,0,1,2,0,0,2,2.4,147,41.0
4,1,1,2,1,0,0,1,0,1,0,0,2,0,0,0,1.75,259,38.8
6,1,1,4,1,1,0,0,0,0,1,1,0,1,0,0,2.7,108,41.0
6,2,2,2,1,1,1,0,1,1,0,0,3,0,0,0,2.9000000000000004,336,73.8
4,1,3,0,1,3,0,0,0,1,0,1,1,0,1,0,2.0,352,59.9
6,3,2,1,3,2,0,0,1,1,1,1,1,0,0,0,4.0,357,85.7
1,0,1,0,0,1,0,2,0,0,0,1,1,0,0,0,0.40000000000000013,305,0.0
6,1,1,4,1,0,0,0,0,0,1,0,1,1,0,0,2.4000000000000004,16,45.3
6,1,2,3,1,1,0,0,1,0,0,1,0,1,0,1,3.0500000000000003,220,70.2
2,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0.95,169,22.7
3,1,2,0,1,2,0,0,1,0,0,1,0,1,0,0,2.0,343,53.3
1,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1.7000000000000002,277,39.0
3,0,2,1,0,2,1,0,0,0,0,1,0,1,0,0,0.6999999999999997,52,14.6
3,0,1,2,0,1,0,0,0,0,0,0,0,1,0,0,0.75,92,30.9
4,0,2,2,0,2,0,1,0,0,0,1,2,0,0,1,2.0,187,27.6
6,1,2,3,1,2,0,0,1,0,0,1,0,2,0,2,3.8499999999999996,358,86.8
6,1,2,3,0,2,1,0,0,1,0,0,2,0,0,0,1.7500000000000002,272,42.0
5,2,1,2,2,1,0,0,1,0,1,0,1,1,1,0,2.9499999999999997,1,63.8
4,1,1,2,1,1,0,0,1,0,0,1,0,2,0,1,3.1999999999999997,276,62.1
3,0,1,2,0,1,0,0,0,0,0,1,0,0,0,0,1.1,17,18.7
3,2,1,0,2,1,0,1,1,0,1,0,0,0,0,0,1.4499999999999997,100,44.8
4,2,1,1,2,1,0,0,1,1,0,0,0,0,1,0,2.0500000000000003,272,63.1
4,0,1,3,0,1,0,2,0,0,0,1,3,0,0,0,1.8,268,8.2
7,1,3,3,1,2,0,0,0,1,0,1,0,0,0,0,2.2,246,60.7
6,0,2,4,0,2,0,0,0,0,0,1,3,0,0,0,2.7,73,47.2
4,2,0,2,1,0,1,0,1,0,1,0,0,1,0,1,2.45,246,43.7
8,1,3,4,0,3,1,1,0,1,0,1,0,1,0,0,1.85,48,37.5
5,1,1,3,1,1,0,0,0,0,1,0,2,0,0,0,2.25,319,44.9
6,2,1,3,2,1,0,0,0,1,1,0,1,0,0,1,3.2,363,64.9
2,1,0,1,1,0,0,0,0,0,1,0,1,2,0,1,2.6,236,42.7
1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1.1,302,20.4
2,0,2,0,0,2,0,0,0,0,0,1,2,1,0,1,2.3000000000000003,86,42.6
3,1,2,0,1,2,0,0,1,0,0,1,0,0,0,1,2.1,208,54.1
4,1,2,1,1,2,0,0,0,0,1,1,0,0,0,2,2.65,329,50.6
5,0,1,4,0,1,0,0,0,0,0,1,0,1,0,2,2.75,59,43.0
2,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1.45,133,21.2
5,0,1,4,0,1,2,0,0,0,0,0,0,1,0,0,0.04999999999999982,56,0.0
5,1,2,2,1,2,0,0,0,0,1,1,0,1,0,1,2.75,266,54.2
7,1,2,4,1,2,0,1,1,0,0,1,2,0,0,1,3.35,348,71.3
5,1,1,3,1,1,0,1,0,1,0,1,0,0,0,1,2.3000000000000003,284,30.9
4,1,3,0,1,2,0,0,0,1,0,1,3,0,0,0,2.8000000000000003,54,63.1
4,2,1,1,2,1,0,0,1,0,1,0,0,1,0,1,2.8000000000000003,62,66.0
5,1,1,3,0,0,1,0,0,0,1,1,0,1,0,0,1.95,57,20.5
7,1,3,3,1,2,0,0,0,1,0,1,0,0,0,1,2.6500000000000004,286,65.1
4,1,0,3,1,0,0,2,0,1,0,0,3,1,0,0,2.3500000000000005,344,35.7
4,1,0,3,1,0,0,0,0,1,0,0,2,0,0,0,2.3000000000000003,61,38.7
6,0,2,4,0,2,0,0,0,0,0,0,2,2,0,1,2.75,3,62.7
5,2,1,2,2,1,0,1,1,1,0,1,2,2,0,1,4.550000000000001,186,87.6
1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0.8,261,28.0
3,1,1,1,1,1,0,0,0,0,1,0,0,0,0,1,1.5,356,36.6
4,2,1,1,2,0,0,2,1,1,0,0,2,1,1,1,2.950000000000001,295,67.2
3,0,1,2,0,1,0,0,0,0,0,1,1,0,0,0,1.5,358,20.5
3,1,1,1,1,1,0,1,0,0,1,1,1,1,0,2,3.05,236,47.6
5,1,1,3,1,1,0,0,0,1,0,1,0,2,0,0,2.9,154,58.0
6,1,2,3,0,2,1,0,0,0,1,1,0,1,0,1,2.4000000000000004,35,37.4
5,2,2,1,2,1,0,1,1,1,0,1,2,0,0,0,3.1999999999999997,14,70.6
4,0,2,2,0,2,0,1,0,0,0,1,2,1,0,0,1.9,126,31.4
5,1,0,4,1,0,0,0,0,1,0,0,0,0,0,0,1.7000000000000002,325,42.2
6,0,2,4,0,1,0,0,0,0,0,0,1,0,0,0,1.2000000000000002,230,32.6
5,1,1,3,1,0,0,0,0,1,0,0,2,0,0,0,2.3000000000000003,228,55.7
4,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0.050000000000000044,93,0.0
6,1,2,3,1,1,0,0,0,1,0,0,3,2,0,2,4.3,106,97.3
5,1,0,4,1,0,0,0,1,0,0,0,1,0,0,0,2.1500000000000004,65,39.2
2,1,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0.3999999999999999,311,20.7
4,2,0,2,2,0,0,0,1,0,1,0,0,2,0,0,2.9,6,60.3
5,1,2,2,1,2,0,1,1,0,0,1,1,2,0,1,3.25,28,69.0
6,2,1,3,2,1,0,0,0,1,1,1,0,2,0,0,3.7500000000000004,203,66.8
3,1,2,0,1,2,0,0,0,1,0,1,1,2,1,2,3.6,249,78.4
6,0,2,4,0,2,0,0,0,0,0,1,1,1,0,2,3.1500000000000004,256,55.1
4,0,2,2,0,1,0,0,0,0,0,1,1,0,0,0,1.5,294,29.3
5,1,1,3,1,1,0,0,0,0,1,0,1,1,0,1,2.6500000000000004,279,52.2
3,1,2,0,1,2,0,0,0,1,0,1,1,0,0,1,2.45,361,54.4
5,2,2,1,2,2,0,0,1,1,0,1,2,0,0,1,4.0,259,93.0
1,0,0,1,0,0,0,0,0,0,0,0,2,1,0,1,1.7999999999999998,233,29.2
5,3,0,2,3,0,0,2,1,1,1,0,0,0,0,0,2.4000000000000004,119,46.9
4,2,0,2,2,0,0,0,0,1,1,0,1,2,0,0,3.2499999999999996,168,65.9
4,1,3,0,1,3,0,0,0,0,1,1,0,1,1,0,1.9,194,46.4
3,1,1,1,1,1,0,0,0,0,1,1,2,0,0,2,3.4499999999999997,217,52.3
5,2,1,2,2,1,0,0,1,0,1,0,2,0,0,0,2.9999999999999996,332,66.7
5,1,1,3,1,1,0,0,0,0,1,0,0,0,1,0,1.4500000000000002,323,35.4
6,1,1,4,1,0,0,1,0,0,1,1,1,0,1,1,2.85,212,39.0
1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1.65,57,27.5
7,1,3,3,1,3,0,0,0,0,1,1,0,1,0,2,3.4,158,70.9
4,1,1,2,1,0,0,0,0,1,0,1,0,0,0,2,2.9,334,57.1
2,1,1,0,1,1,0,1,0,0,1,1,0,2,0,1,2.35,66,31.2
3,0,1,2,0,1,0,1,0,0,0,0,1,2,0,0,1.15,207,21.4
6,0,2,4,0,1,0,0,0,0,0,1,0,1,0,1,2.3,27,42.9
2,1,1,0,1,0,0,0,0,0,1,1,2,0,0,1,2.8,201,43.6
5,1,1,3,1,1,0,0,0,0,1,1,0,2,0,0,2.85,144,49.1
3,0,0,3,0,0,1,0,0,0,0,0,1,0,0,1,0.9000000000000001,94,0.0
3,2,1,0,2,1,0,0,1,1,0,1,1,1,0,0,3.3,283,71.5
6,0,2,4,0,1,2,0,0,0,0,1,0,0,0,0,0.3999999999999999,317,0.0
2,1,1,0,1,1,0,0,0,0,1,1,0,1,1,0,1.9,5,31.3
7,1,3,3,1,3,0,0,0,0,1,1,2,1,0,1,3.75,136,79.6
3,1,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0.7,8,0.8
4,1,1,2,0,0,2,0,0,0,1,1,1,1,1,0,1.5999999999999996,302,7.6
2,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1.25,289,46.5
3,0,1,2,0,1,1,1,0,0,0,1,1,0,0,0,0.6,176,0.0
5,1,0,4,1,0,0,2,0,1,0,0,0,1,0,0,1.3499999999999999,185,19.6
3,1,1,1,1,1,0,0,1,0,0,0,1,1,0,0,1.9000000000000001,306,51.9
4,2,1,1,2,1,0,0,0,1,1,0,1,1,0,0,2.7,337,62.7
6,1,2,3,1,2,0,0,0,1,0,1,0,2,0,1,3.35,150,71.0
3,2,1,0,2,0,0,0,0,1,1,0,2,0,0,0,2.55,130,54.5
7,1,3,3,1,3,0,0,1,0,0,1,1,0,0,1,3.1,283,67.2
7,1,3,3,1,3,0,0,0,0,1,1,0,1,0,0,2.5,6,59.5
2,1,1,0,1,1,0,0,0,1,0,0,1,1,0,0,1.65,28,41.5
5,2,2,1,1,2,1,0,1,0,1,1,3,0,0,1,3.8000000000000007,328,74.7
4,1,1,2,0,1,2,0,0,1,0,0,0,1,0,0,0.5499999999999998,115,8.3
6,1,1,4,1,1,0,0,1,0,0,1,0,1,0,0,2.8,359,54.6
3,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,1.8,349,35.0
3,0,1,2,0,0,0,1,0,0,0,1,0,1,0,1,1.5499999999999998,283,18.5
5,1,1,3,1,1,0,0,0,0,1,1,0,1,0,0,2.5,186,39.6
4,1,1,2,1,1,0,0,1,0,0,1,0,1,1,0,2.4,163,53.0
2,1,0,1,1,0,0,0,0,0,1,0,2,1,0,0,2.2,281,35.1
4,0,1,3,0,1,0,0,0,0,0,0,1,0,0,0,1.0,256,21.2
3,1,0,2,1,0,0,2,1,0,0,0,0,2,0,1,1.8,257,32.0
3,2,1,0,2,1,0,0,1,1,0,0,2,2,0,0,3.3500000000000005,326,86.8
3,1,1,1,1,1,0,0,0,0,1,0,3,2,0,2,3.85,134,72.1
5,0,1,4,0,1,1,0,0,0,0,1,1,1,0,0,1.7,59,17.0
4,0,2,2,0,2,0,0,0,0,0,1,2,2,0,0,2.6,3,48.7
4,2,0,2,1,0,1,0,1,0,1,0,1,1,0,2,3.3,212,58.4
3,2,1,0,2,1,0,0,1,0,1,1,0,1,0,0,2.85,286,61.3
4,2,1,1,2,0,0,0,0,1,1,0,2,0,0,0,2.75,85,57.3
6,1,2,3,1,2,0,0,1,0,0,1,2,0,0,2,3.95,193,79.8
5,1,1,3,1,1,0,0,1,0,0,1,3,0,0,0,3.45,54,59.5
4,2,1,1,2,1,0,0,0,1,1,0,1,0,0,2,3.25,328,71.6
5,0,1,4,0,1,0,0,0,0,0,1,2,2,0,0,3.0,35,54.9
5,1,1,3,1,1,0,0,0,1,0,1,0,1,0,0,2.5500000000000003,24,53.6
6,1,2,3,0,2,1,0,1,0,0,1,0,1,0,1,2.5,255,53.2
5,1,1,3,1,1,0,0,0,0,1,1,2,2,0,2,4.55,192,75.6
4,2,1,1,2,0,0,0,0,1,1,1,2,1,0,0,3.8000000000000003,97,68.9
6,2,0,4,2,0,0,1,1,0,1,0,1,1,0,0,2.9999999999999996,25,53.1
4,0,0,4,0,0,0,0,0,0,0,0,1,1,0,0,1.55,235,21.6
0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,-1.1,323,0.0
5,2,3,0,2,3,0,0,1,1,0,1,2,0,0,1,3.8,132,96.5
3,0,3,0,0,3,1,1,0,0,0,1,3,2,0,0,1.6999999999999997,9,32.6
2,0,0,2,0,0,2,0,0,0,0,0,3,0,0,0,0.5,284,0.0
7,1,2,4,1,2,0,0,1,0,0,1,0,0,0,0,2.45,205,54.3
2,0,2,0,0,2,0,0,0,0,0,0,1,0,0,0,0.4,119,21.3
2,1,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1.8499999999999999,143,40.8
1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0.050000000000000044,262,0.0
7,1,3,3,1,2,0,0,0,0,1,1,2,0,0,1,3.4,10,70.9
6,0,3,3,0,3,2,1,0,0,0,1,2,2,0,1,1.8000000000000003,179,19.8
4,1,1,2,1,1,0,0,0,0,1,0,0,0,0,1,1.7000000000000002,187,34.9
2,1,0,1,1,0,0,0,1,0,0,0,3,1,0,1,3.150000000000001,155,66.5
6,1,2,3,1,2,0,0,0,0,1,1,2,1,0,1,3.75,240,68.0
4,2,2,0,2,2,0,1,1,0,1,1,1,1,0,0,2.9,150,64.7
5,2,2,1,2,1,0,0,1,0,1,1,1,0,0,0,3.1,217,66.7
3,1,1,1,1,1,0,0,0,1,0,0,1,1,0,0,1.8499999999999999,148,50.7
5,1,2,2,1,2,0,0,0,1,0,1,1,0,0,0,2.4,194,56.9
3,0,3,0,0,3,0,0,0,0,0,1,1,0,0,1,1.55,24,42.9
6,0,2,4,0,1,0,0,0,0,0,0,0,0,0,2,1.7000000000000002,326,40.4
5,1,0,4,1,0,0,0,0,1,0,0,0,1,0,1,2.5,146,50.1
7,2,2,3,1,2,1,0,1,0,1,1,0,1,0,0,2.9000000000000004,57,58.8
2,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0.85,208,19.0
3,1,2,0,1,2,0,0,0,1,0,1,2,2,0,0,3.1000000000000005,45,71.7
2,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1.5,344,30.3
8,3,1,4,1,1,2,0,1,1,1,1,1,1,0,1,4.300000000000001,178,69.7
8,2,2,4,2,2,0,1,1,0,1,1,0,2,0,0,3.65,164,74.0
3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0.6000000000000001,26,7.4
4,1,1,2,1,1,0,0,0,0,1,1,2,0,0,0,2.7499999999999996,266,44.1
6,1,1,4,1,0,0,1,0,1,0,1,1,0,1,0,2.4499999999999997,339,41.8
3,2,0,1,1,0,1,0,0,1,1,0,1,0,0,1,2.25,319,36.6
5,2,1,2,1,1,1,0,1,0,1,1,1,0,0,0,2.75,18,44.8
6,1,2,3,1,1,0,1,0,1,0,1,0,1,0,1,2.6500000000000004,199,51.5
4,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0.25,222,0.0
5,2,2,1,2,2,0,0,0,1,1,1,0,2,0,0,3.3500000000000005,338,75.6
5,1,1,3,1,1,0,0,0,1,0,1,0,1,0,0,2.5500000000000003,83,50.3
7,2,2,3,2,2,0,0,1,0,1,1,3,2,0,0,5.0,23,97.6
4,1,0,3,0,0,1,1,1,0,0,0,0,2,0,1,1.8000000000000003,250,29.2
3,1,1,1,1,1,0,0,0,1,0,0,2,2,0,0,2.6000000000000005,216,58.1
4,0,2,2,0,2,0,2,0,0,0,1,0,2,0,1,1.55,123,16.1
8,1,3,4,0,2,1,0,0,0,1,1,0,2,1,0,2.5,5,48.4
1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1.4500000000000002,67,22.0
4,1,0,3,0,0,1,2,0,1,0,0,0,1,1,0,0.6000000000000001,281,0.0
5,2,1,2,2,1,0,0,0,1,1,0,0,1,0,0,2.5,221,56.2
5,1,1,3,1,1,0,1,1,0,0,0,0,2,0,0,1.9,223,41.0
6,1,2,3,1,2,0,0,0,1,0,1,0,1,0,0,2.5500000000000003,200,58.7
9,2,3,4,2,2,0,2,0,1,1,1,1,0,0,0,2.95,3,53.9
2,1,1,0,1,1,0,0,1,0,0,1,0,1,0,0,2.0,185,47.4
2,1,1,0,0,1,1,0,0,1,0,1,0,1,0,2,2.3,303,36.7
5,1,0,4,1,0,0,0,0,1,0,0,1,0,1,2,3.0,155,52.1
4,3,1,0,3,0,0,0,1,1,1,1,0,1,0,0,3.7500000000000004,344,81.4
6,2,1,3,2,0,0,0,0,1,1,1,0,0,0,0,3.0500000000000003,71,62.2
6,1,1,4,1,0,0,0,0,0,1,1,1,0,0,0,2.75,88,42.0
2,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1.05,69,18.1
4,3,0,1,3,0,0,0,1,1,1,0,1,1,0,1,4.1000000000000005,9,90.2
5,0,1,4,0,1,0,0,0,0,0,1,1,0,0,1,2.35,315,36.2
7,1,3,3,1,2,0,0,0,0,1,1,1,0,0,0,2.55,148,52.4
7,2,1,4,2,0,0,1,0,1,1,1,3,2,0,0,4.800000000000001,22,80.8
5,1,1,3,1,0,0,0,0,0,1,1,3,2,0,0,4.050000000000001,281,63.7
3,1,1,1,1,1,0,1,0,0,1,1,1,0,1,0,1.7999999999999998,284,23.8
4,0,1,3,0,0,0,0,0,0,0,0,2,0,1,0,1.4000000000000001,57,28.2
5,1,1,3,1,1,0,1,0,0,1,0,0,2,0,0,1.7999999999999998,308,32.4
6,0,2,4,0,1,0,0,0,0,0,1,1,0,0,0,1.9000000000000001,317,38.3
3,0,2,1,0,2,0,0,0,0,0,1,3,0,0,2,3.0000000000000004,283,53.5
5,0,1,4,0,1,0,0,0,0,0,1,0,1,0,0,1.8499999999999999,359,27.2
6,2,2,2,2,2,0,1,1,0,1,1,1,0,0,0,2.9499999999999997,273,55.7
7,1,2,4,1,2,0,0,0,0,1,1,0,0,0,0,2.3499999999999996,75,49.6
2,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0.95,108,19.3
6,0,2,4,0,2,0,0,0,0,0,1,0,1,0,1,2.3,107,40.9
4,1,2,1,1,2,0,0,0,1,0,1,2,2,0,1,3.750000000000001,341,81.3
4,2,1,1,2,1,0,0,0,1,1,1,0,2,0,1,3.8000000000000007,123,72.1
4,0,0,4,0,0,0,0,0,0,0,0,1,1,0,1,2.0,3,35.6
6,1,1,4,1,1,0,0,0,1,0,1,2,1,1,0,3.5500000000000007,326,60.6
3,1,1,1,1,1,0,0,0,1,0,1,0,2,0,0,2.5,115,55.1
3,0,2,1,0,2,0,0,0,0,0,0,1,0,0,0,0.6000000000000001,72,21.6
1,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0.8999999999999999,243,13.3
5,1,1,3,1,1,0,1,0,0,1,0,2,0,0,1,2.35,306,35.1
7,1,2,4,1,2,0,0,0,0,1,1,0,1,0,0,2.7,296,55.1
5,3,1,1,2,0,1,0,1,1,1,0,0,0,0,0,2.3500000000000005,251,59.2
2,1,1,0,1,0,0,1,1,0,0,1,0,2,0,1,2.4499999999999997,278,42.0
6,1,1,4,0,1,1,0,0,0,1,1,3,2,1,0,3.7,103,55.7
3,1,2,0,1,2,0,0,0,0,1,1,2,0,0,2,3.2499999999999996,84,58.6
7,3,2,2,3,2,0,0,1,1,1,1,0,2,0,0,4.500000000000001,351,100.0
6,1,2,3,1,1,0,0,0,1,0,1,1,2,0,0,3.3000000000000003,319,71.1
5,1,0,4,1,0,0,0,0,0,1,0,0,2,0,1,2.8,284,50.3
5,1,0,4,1,0,0,0,0,0,1,0,0,2,0,0,2.3499999999999996,315,38.6
5,2,0,3,2,0,0,0,1,0,1,0,1,0,0,0,2.8,40,59.8
5,1,1,3,1,1,0,0,0,0,1,0,0,0,0,0,1.4500000000000002,278,29.1
5,1,2,2,0,2,2,0,0,1,0,1,2,0,0,1,2.1500000000000004,292,34.3
3,1,0,2,1,0,0,0,1,0,0,0,3,0,1,0,2.5500000000000003,141,53.7
4,0,1,3,0,1,1,1,0,0,0,1,3,1,0,0,1.9499999999999997,140,16.0
2,1,1,0,0,1,1,0,0,1,0,1,0,0,0,1,1.5000000000000002,48,19.6
3,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,1.3,243,19.9
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,341,0.5
4,2,0,2,2,0,0,0,1,1,0,0,0,2,0,1,3.4,219,79.6
6,2,0,4,2,0,0,0,0,1,1,0,0,2,1,0,3.25,182,64.9
2,0,2,0,0,2,0,0,0,0,0,1,1,0,0,1,1.55,247,36.2
1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0.5000000000000001,92,12.3
2,0,1,1,0,1,0,0,0,0,0,1,0,2,0,1,2.05,34,33.5
3,0,1,2,0,1,0,1,0,0,0,1,1,1,0,0,1.5,14,13.6
2,1,1,0,1,1,0,0,1,0,0,0,2,2,0,0,2.45,83,61.4
5,1,0,4,1,0,0,0,0,0,1,0,2,0,0,0,2.45,292,38.2
5,3,0,2,3,0,0,0,1,1,1,0,0,0,0,0,3.1,327,68.4
5,0,1,4,0,0,0,0,0,0,0,1,0,0,0,0,1.5,41,16.2
3,2,0,1,2,0,0,0,0,1,1,0,0,2,1,0,2.6500000000000004,342,59.0
5,0,2,3,0,2,0,1,0,0,0,0,0,1,0,1,1.0500000000000003,104,27.1
5,2,1,2,2,1,0,1,1,0,1,1,0,0,1,0,2.55,299,43.3
